name,price,address,hours,phone,closed,gPlusPlaceId,gps
Wells Fargo Bank,,"['12339 Jones Rd', 'San Diego, TX 77070']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--2:00 pm']]], ['Sunday', [['Closed']]]]",(281) 890-2180,False,104380521236214571387,"[29.954326, -95.585173]"
Sprint Store,$$,"['3246 S Loop W Fwy', 'San Diego, TX 77025']","[['Monday', [['9:00 am--8:00 pm']]], ['Tuesday', [['9:00 am--8:00 pm']], 1], ['Wednesday', [['9:00 am--8:00 pm']]], ['Thursday', [['9:00 am--8:00 pm']]], ['Friday', [['9:00 am--8:00 pm']]], ['Saturday', [['9:00 am--8:00 pm']]], ['Sunday', [['12:00--6:00 pm']]]]",(713) 662-3949,False,101121143588634591280,"[29.678308, -95.428757]"
Kingsway Buffet Restaurant,$$,"['8300 West Sam San Diego Pkwy S', 'San Diego, TX 77072']","[['Monday', [['11:00 am--9:00 pm']]], ['Tuesday', [['11:00 am--9:00 pm']]], ['Wednesday', [['11:00 am--9:00 pm']], 1], ['Thursday', [['11:00 am--9:00 pm']]], ['Friday', [['11:00 am--9:00 pm']]], ['Saturday', [['11:00 am--9:00 pm']]], ['Sunday', [['11:00 am--9:00 pm']]]]",(832) 448-8838,False,106031625615392011937,"[29.689161, -95.559963]"
InTown Suites Extended Stay Living San Diego West,,"['5055 Hwy 6', 'San Diego, TX 77084']",,(281) 858-8219,False,102804497126621138198,"[29.85162, -95.646228]"
R & K Barbecue,$$,"['911 Normandy St', 'San Diego, TX 77015']","[['Monday', [['Closed']]], ['Tuesday', [['11:00 am--8:00 pm']], 1], ['Wednesday', [['11:00 am--8:00 pm']]], ['Thursday', [['11:00 am--8:00 pm']]], ['Friday', [['11:00 am--8:00 pm']]], ['Saturday', [['11:00 am--9:00 pm']]], ['Sunday', [['Closed']]]]",(713) 455-6328,False,101632370466565464008,"[29.773847, -95.206173]"
"Dr. Michael J. Vennix, MD",,"['6620 Main St #1375', 'San Diego, TX 77030']",,(713) 798-4767,False,111713031410390346929,"[29.709906, -95.40283]"
Tennis Courts,,"['Park Trail', 'San Diego, TX 77039']",,,False,104924410579322463919,"[29.917119, -95.325037]"
Scootermax,,"['9882 Southwest Fwy', 'San Diego, TX 77074']","[['Monday', [['10:00 am--7:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']], 1], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['9:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(713) 774-9100,False,110626130612268057973,"[29.654381, -95.56406]"
U-Haul Neighborhood Dealer,$$$,"['7017 Almeda Rd', 'San Diego, TX 77054']","[['Monday', [['8:30 am--6:00 pm']]], ['Tuesday', [['8:30 am--6:00 pm']]], ['Wednesday', [['8:30 am--6:00 pm']]], ['Thursday', [['8:30 am--6:00 pm']], 1], ['Friday', [['8:30 am--6:00 pm']]], ['Saturday', [['8:00 am--5:00 pm']]], ['Sunday', [['10:00 am--3:00 pm']]]]",,True,106903487210160173405,"[29.695827, -95.387797]"
Down House,$$,"['1801 Yale St', 'San Diego, TX 77008']","[['Monday', [['9:00 am--12:00 am']]], ['Tuesday', [['9:00 am--12:00 am']]], ['Wednesday', [['9:00 am--12:00 am']], 1], ['Thursday', [['9:00 am--12:00 am']]], ['Friday', [['9:00 am--12:00 am']]], ['Saturday', [['9:00 am--12:00 am']]], ['Sunday', [['9:00 am--12:00 am']]]]",(713) 864-3696,False,112027576770826653150,"[29.802088, -95.399396]"
Ross Dress For Less,$$$,"['10261 North Fwy #200', 'San Diego, TX 77037']",,(281) 931-1759,False,109035191931965271769,"[29.913183, -95.416777]"
Staples,$$,"['6022 East Sam San Diego Pkwy N', 'San Diego, TX 77049']","[['Monday', [['9:00 am--7:00 pm']]], ['Tuesday', [['9:00 am--7:00 pm']]], ['Wednesday', [['9:00 am--7:00 pm']]], ['Thursday', [['9:00 am--7:00 pm']]], ['Friday', [['9:00 am--7:00 pm']], 1], ['Saturday', [['10:00 am--7:00 pm']]], ['Sunday', [['12:00--6:00 pm']]]]",(281) 454-4431,False,106893619857171543351,"[29.812279, -95.162335]"
Cremation Society of Texas & Miller Funeral Services,,"['7723 Beechnut St', 'San Diego, TX 77074']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']], 1], ['Thursday', [['9:00 am--5:00 pm']]], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['9:00 am--3:00 pm']]], ['Sunday', [['Closed']]]]",(713) 999-4335,False,101341353058745610496,"[29.691057, -95.523046]"
Voss Nails,,"['7533 Westheimer Rd', 'San Diego, TX 77063']",,(713) 785-4432,False,102342113361985708432,"[29.736611, -95.50215]"
Bumper Man of San Diego,,"['North San Diego', 'San Diego, TX']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']]], ['Thursday', [['8:00 am--6:00 pm']], 1], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['9:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(713) 694-5900,False,118042713586671859243,"[29.720903, -95.367784]"
Capital One Bank - Briar Forest,,"['1520 West Sam San Diego Pkwy S', 'San Diego, TX 77042']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']]], ['Thursday', [['9:00 am--5:00 pm']], 1], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--1:00 pm']]], ['Sunday', [['Closed']]]]",(713) 878-5000,False,111947001828692740456,"[29.747042, -95.558717]"
Candelari's Pizzeria Memorial,$$$,"['14545 Memorial Dr', 'San Diego, TX 77079']","[['Monday', [['11:00 am--2:00 pm'], ['5:00--9:30 pm']]], ['Tuesday', [['11:00 am--2:00 pm'], ['5:00--9:30 pm']], 1], ['Wednesday', [['11:00 am--2:00 pm'], ['5:00--9:30 pm']]], ['Thursday', [['11:00 am--2:00 pm'], ['5:00--9:30 pm']]], ['Friday', [['11:00 am--2:00 pm'], ['5:00--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--9:30 pm']]]]",(281) 497-0612,True,110402889349278805472,"[29.769619, -95.60449]"
Blanc Dry Cleaner,,"['16618 Clay Rd', 'San Diego, TX 77084']",,(281) 858-0395,False,104501491234750719150,"[29.835699, -95.652822]"
House of Kabob,$$,"['6433 Westheimer Rd', 'San Diego, TX 77057']","[['Monday', [['11:00 am--11:00 pm']]], ['Tuesday', [['11:00 am--11:00 pm']]], ['Wednesday', [['11:00 am--11:00 pm']], 1], ['Thursday', [['11:00 am--11:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--11:00 pm']]]]",(713) 781-5226,False,106076947009728025436,"[29.737478, -95.498296]"
"Dr. Rodrigo V. De Valle, MD",,"['2028 Wirt Rd', 'San Diego, TX 77055']","[['Monday', [['8:00 am--8:00 pm']]], ['Tuesday', [['8:00 am--8:00 pm']]], ['Wednesday', [['8:00 am--8:00 pm']]], ['Thursday', [['8:00 am--8:00 pm']], 1], ['Friday', [['8:00 am--8:00 pm']]], ['Saturday', [['8:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(713) 682-7066,False,116600387498162992921,"[29.808635, -95.4848]"
Tailor's Touch,,"['9898 SW. Fwy San Diego, TX 77036']","[['Monday', [['9:30 am--7:00 pm']]], ['Tuesday', [['9:30 am--7:00 pm']]], ['Wednesday', [['9:30 am--7:00 pm']], 1], ['Thursday', [['9:30 am--8:30 pm']]], ['Friday', [['9:30 am--7:00 pm']]], ['Saturday', [['9:30 am--6:30 pm']]], ['Sunday', [['Closed']]]]",(713) 777-3187,False,104404614359215209241,"[29.671909, -95.547021]"
TCBY - Royal Oaks Centre,$$$,"['11700 Westheimer Rd', 'San Diego, TX 77077']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(281) 497-0068,False,113295963213266805075,"[29.737195, -95.584578]"
Hilton San Diego Westchase,,"['9999 Westheimer Rd', 'San Diego, TX 77042']",,(713) 974-1000,False,103979480973840837483,"[29.73636, -95.547524]"
Studio Movie Grill,$$,"['822 Town & Country Blvd', 'San Diego, TX 77024']",,(713) 461-4449,False,107138820026170592549,"[29.781633, -95.560797]"
Clear Lake Islamic Center Inc,,"['17511 El Camino Real', 'San Diego, TX 77058']",,(281) 480-3332,False,111247746732774253797,"[29.553676, -95.108891]"
Speaker Repair Services,,"['6730 Hertford Park Dr', 'San Diego, TX 77084']",,(832) 693-5477,False,110098708067985866834,"[29.873267, -95.629038]"
Living Earth Technology Co,,"['5625 Crawford Rd', 'San Diego, TX 77041']","[['Monday', [['7:30 am--5:00 pm']]], ['Tuesday', [['7:30 am--5:00 pm']]], ['Wednesday', [['7:30 am--5:00 pm']]], ['Thursday', [['7:30 am--5:00 pm']], 1], ['Friday', [['7:30 am--5:00 pm']]], ['Saturday', [['7:00 am--12:00 pm']]], ['Sunday', [['Closed']]]]",(713) 466-7360,False,115520158636964676154,"[29.848795, -95.557465]"
Defalco's Home Wine & Beer Supplies,,"['9223 Stella Link Rd', 'San Diego, TX 77025']","[['Monday', [['10:00 am--6:00 pm']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']], 1], ['Thursday', [['10:00 am--8:00 pm']]], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['12:00--4:00 pm']]]]",(713) 668-9440,False,114669710267802781532,"[29.681734, -95.439224]"
Big G Drive Inn,,"['4401 Lockwood Dr', 'San Diego, TX 77026']",,(713) 672-1703,False,104628617093917406645,"[29.800321, -95.317165]"
Olle Middle School,,"['9200 Boone Rd', 'San Diego, TX 77099']",,(281) 983-8455,False,103998277922006892444,"[29.677324, -95.575229]"
713 Restaurant & Lounge,,"['10001 Westheimer Rd #1040', 'San Diego, TX 77042']",,,True,111577966665407654076,
Ogletree Abbott Law Firm: Abbott Bill,,"['12600 N Featherwood Dr', 'San Diego, TX 77034']",,(713) 910-1234,False,111915755075086543097,"[29.618447, -95.213569]"
"Michael P. Fleming & Associates, P.C.",,"['440 Louisiana St #1920', 'San Diego, TX 77002']","[['Monday', [['8:30 am--5:00 pm']]], ['Tuesday', [['8:30 am--5:00 pm']]], ['Wednesday', [['8:30 am--5:00 pm']], 1], ['Thursday', [['8:30 am--5:00 pm']]], ['Friday', [['8:30 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(888) 529-0018,False,103411384588127359861,"[29.762464, -95.364534]"
E-Tao Asian Eatery,,"['5135 W Alabama St #7295', 'San Diego, TX 77056']","[['Monday', [['10:00 am--9:30 pm']]], ['Tuesday', [['10:00 am--9:30 pm']]], ['Wednesday', [['10:00 am--9:30 pm']], 1], ['Thursday', [['10:00 am--9:30 pm']]], ['Friday', [['10:00 am--9:30 pm']]], ['Saturday', [['10:00 am--9:30 pm']]], ['Sunday', [['10:00 am--8:00 pm']]]]",(713) 965-0888,False,106757299229762792992,"[29.737432, -95.463447]"
Harris County Courthouse,,"['16715 Clay Rd', 'San Diego, TX 77084']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--5:00 pm']]], ['Friday', [['8:00 am--5:00 pm']], 1], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(281) 463-7759,False,106718713782660434963,"[29.833943, -95.655931]"
Abby's Cafe & Bakery,$$$,"['4443 Cypress Creek Pkwy', 'San Diego, TX 77069']","[['Monday', [['6:00 am--2:00 pm']]], ['Tuesday', [['6:00 am--2:00 pm']]], ['Wednesday', [['6:00 am--2:00 pm']], 1], ['Thursday', [['6:00 am--2:00 pm']]], ['Friday', [['6:00 am--2:00 pm']]], ['Saturday', [['7:00 am--1:00 pm']]], ['Sunday', [['7:00 am--1:00 pm']]]]",(281) 580-8500,False,103741107750493132494,"[29.986879, -95.496919]"
El Corral,,"['22432 Tomball Pkwy', 'San Diego, TX 77070']","[['Monday', [['10:00 am--9:30 pm']]], ['Tuesday', [['10:00 am--9:30 pm']]], ['Wednesday', [['10:00 am--9:30 pm']], 1], ['Thursday', [['10:00 am--9:30 pm']]], ['Friday', [['10:00 am--10:00 pm']]], ['Saturday', [['8:00 am--10:00 pm']]], ['Sunday', [['8:00 am--9:30 pm']]]]",,True,108946458740844567598,"[30.011746, -95.588148]"
Indian Sizzler,$$,"['2114 Holly Hall St', 'San Diego, TX 77054']","[['Monday', [['11:00 am--10:30 pm']]], ['Tuesday', [['11:00 am--10:30 pm']]], ['Wednesday', [['11:00 am--10:30 pm']], 1], ['Thursday', [['11:00 am--10:30 pm']]], ['Friday', [['11:00 am--11:30 pm']]], ['Saturday', [['11:00 am--11:30 pm']]], ['Sunday', [['12:30--11:30 pm']]]]",,True,109298127037555699867,"[29.685189, -95.399369]"
US Post Office,,"['1300 W 19th St', 'San Diego, TX 77008']","[['Monday', [['8:30 am--5:00 pm']]], ['Tuesday', [['8:30 am--5:00 pm']]], ['Wednesday', [['8:30 am--5:00 pm']], 1], ['Thursday', [['8:30 am--5:00 pm']]], ['Friday', [['8:30 am--5:00 pm']]], ['Saturday', [['8:00 am--12:00 pm']]], ['Sunday', [['Closed']]]]",(713) 861-0717,False,107249933820891615440,"[29.802211, -95.423062]"
Uptown Washateria,,"['2553 Gessner Dr', 'San Diego, TX 77080']",,(713) 690-1110,False,104327438197232181597,"[29.818206, -95.5454]"
Chou Alec C DDS,,"['6910 Bellaire Blvd', 'San Diego, TX 77074']",,(713) 772-7313,False,113705594327546025531,"[29.705108, -95.504987]"
Planet Curls,,"['6516 N Main St', 'San Diego, TX 77009']","[['Monday', [['Closed']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']]], ['Thursday', [['10:00 am--6:00 pm']], 1], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['9:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(713) 861-6444,False,102186470671132219978,"[29.809535, -95.389704]"
Splash Hand Car Wash,,"['8730 Westheimer Rd', 'San Diego, TX 77063']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']]], ['Thursday', [['9:00 am--6:00 pm']], 1], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--6:00 pm']]], ['Sunday', [['9:00 am--6:00 pm']]]]",(713) 266-9274,False,116754320686996068512,"[29.738082, -95.518765]"
Babe's Cabaret,,"['5614 Hillcroft St', 'San Diego, TX 77036']",,,True,109088648805300332833,"[29.721566, -95.501184]"
The Colorado Bar & Grill,,"['6710 Southwest Fwy', 'San Diego, TX 77074']","[['Monday', [['11:00 am--2:00 am']]], ['Tuesday', [['11:00 am--2:00 am']]], ['Wednesday', [['11:00 am--2:00 am']], 1], ['Thursday', [['11:00 am--4:00 am']]], ['Friday', [['11:00 am--4:00 am']]], ['Saturday', [['7:00 pm--4:00 am']]], ['Sunday', [['7:00 pm--2:00 am']]]]",(713) 781-1122,False,111788860744376703519,"[29.715969, -95.50126]"
Ace Mart Restaurant Supply,,"['6700 Gulf Fwy', 'San Diego, TX 77087']","[['Monday', [['8:30 am--5:30 pm']]], ['Tuesday', [['8:30 am--5:30 pm']]], ['Wednesday', [['8:30 am--5:30 pm']], 1], ['Thursday', [['8:30 am--5:30 pm']]], ['Friday', [['8:30 am--5:30 pm']]], ['Saturday', [['9:00 am--2:00 pm']]], ['Sunday', [['Closed']]]]",(713) 645-1200,False,106027426920508527802,"[29.705853, -95.303606]"
Big Texas Pizza N More,$$$,"['2825 S Kirkwood Rd', 'San Diego, TX 77082']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['12:00--8:00 pm']]]]",(713) 532-4900,False,112618881685356339134,
Omnilife USA,,"['6500 Long Point Rd #300', 'San Diego, TX 77055']",,(713) 682-3068,False,112266235049662735006,"[29.803678, -95.464808]"
Gold Depot,,"['8320 Farm-to-Market 1960 Rd W', 'San Diego, TX 77070']",,(281) 894-2761,False,109059017276939157594,"[29.959824, -95.550729]"
Antoine Tire Shop,,"['5006 Antoine Dr', 'San Diego, TX 77092']",,(713) 680-8433,False,104632137411426819107,"[29.8373, -95.472867]"
Birraporetti's,$$,"['500 Louisiana St', 'San Diego, TX 77002']","[['Monday', [['11:00 am--2:00 pm']]], ['Tuesday', [['11:00 am--2:00 pm']]], ['Wednesday', [['11:00 am--2:00 pm']], 1], ['Thursday', [['11:00 am--2:00 pm']]], ['Friday', [['11:00 am--2:00 pm']]], ['Saturday', [['11:00 am--2:00 pm']]], ['Sunday', [['11:00 am--2:00 pm']]]]",(713) 224-9494,False,108482824867881942838,"[29.762222, -95.364743]"
Miyako Japanese Restaurant,$$,"['3910 Kirby Dr', 'San Diego, TX 77098']","[['Monday', [['11:30 am--11:00 pm']]], ['Tuesday', [['11:30 am--11:00 pm']]], ['Wednesday', [['11:30 am--11:00 pm']], 1], ['Thursday', [['11:30 am--11:00 pm']]], ['Friday', [['11:30 am--12:00 am']]], ['Saturday', [['12:00 pm--12:00 am']]], ['Sunday', [['12:00--11:00 pm']]]]",(713) 520-9797,False,110452793153038150521,"[29.732185, -95.418951]"
LoneStar Imports,,"['6621 Liberty Rd', 'San Diego, TX 77028']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']]], ['Thursday', [['8:00 am--6:00 pm']], 1], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 785-5151,False,111982039009809926051,"[29.794732, -95.301315]"
Metro Kuykendahl Park & Ride,,"['12920 Kuykendahl Rd', 'San Diego, TX 77090']",,(713) 635-4000,False,117365020589135533411,"[29.97345, -95.425395]"
Baymont Inn & Suites San Diego Hobby AP,,"['9902 Gulf Fwy', 'San Diego, TX 77001']",,(713) 941-0900,False,103185141753220172568,"[29.64977, -95.25079]"
Momentum Montessori School,,"['2710 Mason St', 'San Diego, TX 77006']",,,True,106527294147882922366,"[29.745994, -95.384943]"
Quiznos Sandwich Restaurants,$$$,"['346 Fm 1960 W', 'San Diego, TX 77090']","[['Monday', [['9:00 am--9:00 pm']]], ['Tuesday', [['9:00 am--9:00 pm']]], ['Wednesday', [['9:00 am--9:00 pm']], 1], ['Thursday', [['9:00 am--9:00 pm']]], ['Friday', [['9:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']]], ['Sunday', [['10:00 am--8:00 pm']]]]",(281) 583-9800,True,110805066203184470531,"[30.02005, -95.43413]"
Bar Fifty Fifteen San Diego,,"['5015 Almeda Rd', 'San Diego, TX 77004']",,(713) 522-5015,False,101716171808625848253,"[29.723853, -95.37823]"
Larry's Original Custom Tailors,,"['5645 Hillcorft, Suite# 402', 'San Diego, TX 77036']",,(832) 755-9740,False,103167053108597788683,"[29.721452, -95.500996]"
"Kim Soo Karate, Inc.",,"['1740 Jacquelyn Dr', 'San Diego, TX 77055']","[['Monday', [['10:30 am--8:00 pm']]], ['Tuesday', [['2:30--8:00 pm']]], ['Wednesday', [['10:30 am--8:00 pm']]], ['Thursday', [['2:30--8:00 pm']], 1], ['Friday', [['2:30--8:00 pm']]], ['Saturday', [['10:30 am--12:00 pm']]], ['Sunday', [['Closed']]]]",(713) 681-9261,False,108666467500993059887,"[29.802217, -95.480676]"
LN Hair Tech,,"['3225 Jeanetta St', 'San Diego, TX 77063']","[['Monday', [['Closed']]], ['Tuesday', [['12:00--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']]], ['Thursday', [['12:00--7:00 pm']], 1], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--6:00 pm']]], ['Sunday', [['12:00--5:00 pm']]]]",(713) 334-5811,False,117490291563514461082,"[29.729567, -95.524845]"
Pleasure Zone,,"['5705 Richmond Ave', 'San Diego, TX 77057']","[['Monday', [['10:00 am--12:00 pm']]], ['Tuesday', [['10:00 am--12:00 pm']]], ['Wednesday', [['10:00 am--12:00 pm']], 1], ['Thursday', [['10:00 am--2:00 am']]], ['Friday', [['10:00 am--2:00 am']]], ['Saturday', [['10:00 am--2:00 am']]], ['Sunday', [['12:00 pm--12:00 am']]]]",(832) 251-8400,False,105692033101782147821,"[29.731114, -95.478736]"
San Diego Flooring Warehouse,,"['2202 Farm-to-Market 1960 Rd W', 'San Diego, TX 77090']","[['Monday', [['8:30 am--5:00 pm']]], ['Tuesday', [['8:30 am--5:00 pm']]], ['Wednesday', [['8:30 am--5:00 pm']]], ['Thursday', [['8:30 am--5:00 pm']], 1], ['Friday', [['8:30 am--5:00 pm']]], ['Saturday', [['9:00 am--3:00 pm']]], ['Sunday', [['Closed']]]]",(281) 546-0806,False,117192920329874639722,"[30.008881, -95.461443]"
Bedrock City Comic Co,,"['4683 FM 1960 Rd W', 'San Diego, TX 77069']","[['Monday', [['10:00 am--7:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']], 1], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--7:00 pm']]], ['Sunday', [['12:00--5:00 pm']]]]",(281) 444-9763,False,108049719289408278255,"[29.985266, -95.499665]"
Mannie's Seafood Restaurant,,"['8520 Gulf Fwy', 'San Diego, TX 77017']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--11:30 pm']]], ['Saturday', [['11:00 am--11:30 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(713) 641-5003,False,106865588039733079991,"[29.669288, -95.263594]"
Foot Solutions San Diego,,"['1560 Eldridge Pkwy #130', 'San Diego, TX 77077']","[['Monday', [['10:00 am--6:00 pm']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']], 1], ['Thursday', [['10:00 am--6:00 pm']]], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(281) 759-3668,False,109032417407597701274,"[29.75403, -95.625396]"
R+L Carriers,,"['95 Oates Rd', 'San Diego, TX 77013']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']], 1], ['Thursday', [['8:00 am--6:00 pm']]], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['8:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(713) 676-0281,False,111451716019505860082,"[29.792508, -95.244469]"
Hubcap Grill,$$$,"['1133 W 19th St', 'San Diego, TX 77008']","[['Monday', [['11:00 am--9:00 pm']]], ['Tuesday', [['11:00 am--9:00 pm']]], ['Wednesday', [['11:00 am--9:00 pm']], 1], ['Thursday', [['11:00 am--9:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['Closed']]]]",(713) 862-0555,False,113705601718922162543,"[29.802946, -95.419432]"
Treasures of the Heart - NAM Resale Shop,,"['10505 Jones Rd', 'San Diego, TX 77065']","[['Monday', [['10:00 am--6:00 pm']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']], 1], ['Thursday', [['10:00 am--6:00 pm']]], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(281) 897-8952,False,110337574171135569260,"[29.924997, -95.585249]"
A Mobile Bail Bond Services,,"['9219 Katy Fwy', 'San Diego, TX 77024']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']], 1], ['Thursday', [['Open 24 hours']]], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']]], ['Sunday', [['Open 24 hours']]]]",(713) 463-7774,False,112289907396201184512,"[29.783591, -95.518338]"
Tuttopane Bakery,,"['13525 Westheimer Rd', 'San Diego, TX 77077']",,(281) 752-8333,False,111839603336429112642,"[29.73497, -95.629844]"
Pho & Grill,,"['10971 Northwest Fwy', 'San Diego, TX 77092']","[['Monday', [['10:30 am--9:00 pm']]], ['Tuesday', [['10:30 am--9:00 pm']]], ['Wednesday', [['10:30 am--9:00 pm']]], ['Thursday', [['10:30 am--9:00 pm']], 1], ['Friday', [['10:30 am--9:00 pm']]], ['Saturday', [['10:30 am--9:00 pm']]], ['Sunday', [['Closed']]]]",(713) 956-1347,False,113904032197051558415,"[29.816583, -95.466289]"
Arya Samaj Greater San Diego,,"['14375 Schiller Rd', 'San Diego, TX 77082']",,(281) 752-0100,False,117148373209037510212,"[29.718232, -95.641304]"
J Spivey & Associates Inc,,"['1706 Seamist Dr', 'San Diego, TX 77008']",,(713) 863-9148,False,110384523445210968356,"[29.799866, -95.43799]"
Gillman Honda,,"['10595 West Sam San Diego Pkwy S', 'San Diego, TX 77099']","[['Monday', [['8:00 am--9:00 pm']]], ['Tuesday', [['8:00 am--9:00 pm']], 1], ['Wednesday', [['8:00 am--9:00 pm']]], ['Thursday', [['8:00 am--9:00 pm']]], ['Friday', [['8:00 am--9:00 pm']]], ['Saturday', [['8:00 am--8:00 pm']]], ['Sunday', [['Closed']]]]",(713) 776-4800,False,100693361737738273847,"[29.665347, -95.557357]"
Travis Elementary,,"['San Diego, TX']",,(713) 802-4790,False,113715209150491074866,"[29.788541, -95.374482]"
Chevron San Diego,,"['12860 Memorial Dr', 'San Diego, TX 77024']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']]], ['Thursday', [['Open 24 hours']], 1], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']]], ['Sunday', [['Open 24 hours']]]]",(713) 468-6264,False,116555665205611882008,"[29.773102, -95.562062]"
PostNet Vintage Park,$$,"['134 Vintage Park Blvd', 'San Diego, TX 77070']","[['Monday', [['10:00 am--6:00 pm']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']]], ['Thursday', [['10:00 am--6:00 pm']], 1], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--3:00 pm']]], ['Sunday', [['Closed']]]]",(832) 717-5655,False,107925245506873763369,"[29.995328, -95.57396]"
